# Time-averaged data for fix avgrdf
# TimeStep Number-of-rows
# Row c_h2oRDF[1] c_h2oRDF[2] c_h2oRDF[3] c_h2oRDF[4] c_h2oRDF[5] c_h2oRDF[6] c_h2oRDF[7]
10000 100
31 3.05 0.707188 5.85814 1.36686 2.3532 1.05374 3.72934
32 3.15 0.774771 6.51096 1.57779 3.01852 0.751939 4.04586
33 3.25 0.854307 7.27723 1.58102 3.72825 0.661491 4.3423
34 3.35 0.950796 8.18328 1.46074 4.42491 0.680385 4.66621
35 3.45 1.04216 9.23664 1.32352 5.09438 0.723498 5.03152
36 3.55 1.11793 10.4329 1.20507 5.73976 0.769308 5.44277
37 3.65 1.17221 11.7589 1.11039 6.36845 0.839992 5.91754
38 3.75 1.19159 13.1818 1.03711 6.98822 0.90693 6.45852
39 3.85 1.18667 14.6753 1.01919 7.63025 0.969251 7.06789
40 3.95 1.1453 16.1926 1.01512 8.30335 1.03896 7.75543
41 4.05 1.10418 17.7304 1.01163 9.00849 1.08933 8.51332
42 4.15 1.06394 19.2862 1.00636 9.74503 1.14503 9.34969
43 4.25 1.05195 20.8996 1.01958 10.5277 1.18604 10.2582
44 4.35 1.04636 22.5809 1.01277 11.342 1.19048 11.2135
45 4.45 1.0414 24.3319 1.00101 12.1844 1.19139 12.2141
46 4.55 1.04379 26.1666 0.996952 13.0615 1.18646 13.2558
47 4.65 1.03338 28.0638 0.995124 13.9759 1.15438 14.3144
48 4.75 1.0224 30.0224 0.995913 14.9307 1.11901 15.3852
49 4.85 1.01629 32.0522 0.994208 15.9245 1.08664 16.4692
50 4.95 0.995509 34.1233 0.998505 16.9642 1.03916 17.5491
51 5.05 0.985904 36.2581 0.99852 18.0463 0.985677 18.6152
52 5.15 0.972163 38.4474 0.996725 19.1697 0.95385 19.6881
53 5.25 0.966529 40.7092 0.998152 20.3388 0.920788 20.7645
54 5.35 0.960514 43.0435 0.996511 21.5508 0.886247 21.8403
55 5.45 0.959144 45.4624 0.989326 22.7996 0.862784 22.9272
56 5.55 0.963779 47.983 0.983086 24.0864 0.846709 24.0334
57 5.65 0.96321 50.5938 0.977241 25.4121 0.85144 25.1863
58 5.75 0.976413 53.3349 0.965303 26.7683 0.858726 26.3905
59 5.85 0.982647 56.1902 0.957973 28.1615 0.870978 27.6547
60 5.95 0.980623 59.1378 0.958239 29.6031 0.909071 29.0196
61 6.05 0.983877 62.1956 0.949989 31.0808 0.935891 30.4726
62 6.15 0.991183 65.3787 0.95224 32.6113 0.975895 32.0382
63 6.25 0.986409 68.6504 0.954729 34.1962 0.999174 33.6937
64 6.35 0.988151 72.0335 0.968654 35.8561 1.02239 35.4422
65 6.45 0.988398 75.525 0.973088 37.5764 1.05781 37.3086
66 6.55 0.991841 79.1381 0.98743 39.3767 1.0657 39.2478
67 6.65 0.996568 82.8801 1.00012 41.2562 1.07332 41.261
68 6.75 0.9996 86.7472 1.01011 43.212 1.0771 43.3425
69 6.85 0.996188 90.7161 1.01793 45.2417 1.07898 45.4896
70 6.95 1.00571 94.8407 1.02309 47.3417 1.06744 47.6763
71 7.05 1.00608 99.0864 1.0301 49.5175 1.06291 49.9167
72 7.15 1.01204 103.479 1.03323 51.762 1.04545 52.1834
73 7.25 1.0177 108.021 1.03496 54.0737 1.02685 54.4725
74 7.35 1.01689 112.686 1.02964 56.4375 1.01422 56.7963
75 7.45 1.01603 117.474 1.03063 58.8682 1.00417 59.16
76 7.55 1.01971 122.409 1.02635 61.3544 0.99443 61.5641
77 7.65 1.01832 127.469 1.01913 63.8888 0.985354 64.0099
78 7.75 1.01055 132.623 1.01697 66.4844 0.98557 66.5205
79 7.85 1.01297 137.923 1.00844 69.1251 0.973532 69.065
80 7.95 1.01409 143.364 1.00292 71.8187 0.975917 71.6809
81 8.05 1.0127 148.936 1.00019 74.573 0.980138 74.3746
82 8.15 1.00538 154.606 0.994359 77.3797 0.99017 77.1639
83 8.25 1.00368 160.407 0.991168 80.2464 0.987082 80.0132
84 8.35 1.00136 166.335 0.986634 83.1697 1.00264 82.978
85 8.45 1.00089 172.402 0.988216 86.1682 0.99812 86.0007
86 8.55 0.996471 178.587 0.987894 89.2371 1.00587 89.1193
87 8.65 0.996323 184.917 0.986963 92.3753 1.005 92.3085
88 8.75 0.99301 191.372 0.988555 95.5915 1.00628 95.576
89 8.85 0.99035 197.958 0.991653 98.892 1.00783 98.9239
90 8.95 0.993285 204.714 0.99723 102.286 1.00993 102.355
91 9.05 0.992389 211.615 0.993958 105.746 1.00345 105.841
92 9.15 0.995821 218.694 0.997107 109.293 1.00136 109.396
93 9.25 0.996383 225.932 0.998388 112.923 1.00133 113.03
94 9.35 0.995829 233.324 0.998312 116.632 0.999847 116.737
95 9.45 0.996209 240.878 0.998956 120.423 0.995837 120.509
96 9.55 0.997792 248.604 0.998866 124.294 0.998476 124.371
97 9.65 0.997149 256.488 1.00011 128.252 0.990584 128.284
98 9.75 0.998368 264.547 1.00054 132.294 0.992997 132.287
99 9.85 1.00359 272.814 0.999492 136.415 0.995971 136.385
100 9.95 1.00151 281.233 0.998943 140.617 0.992493 140.553
660000 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0.000110514 9.76563e-06 0 0
16 1.55 0.000194431 3.90625e-05 0.0144286 0.00147461 0 0
17 1.65 0.00628929 0.00148438 0.355079 0.042334 0 0
18 1.75 0.0479541 0.0138867 1.34046 0.21582 0 0
19 1.85 0.161372 0.0605273 1.73565 0.466846 0 0
20 1.95 0.407046 0.191211 1.29488 0.674902 0 0
21 2.05 0.723497 0.447969 0.731926 0.804873 0 0
22 2.15 1.05036 0.85793 0.388347 0.880723 0 0
23 2.25 1.29085 1.40965 0.213219 0.926328 0 0
24 2.35 1.36945 2.04813 0.144314 0.96001 0 0
25 2.45 1.30437 2.70914 0.122189 0.990996 0.00231316 0.000585937
26 2.55 1.11977 3.32385 0.141724 1.02994 0.220889 0.0611719
27 2.65 0.913501 3.86539 0.220184 1.09528 1.79768 0.593594
28 2.75 0.759561 4.35031 0.374984 1.21513 3.39254 1.67551
29 2.85 0.668181 4.80855 0.618087 1.42727 2.96435 2.69086
30 2.95 0.651444 5.28719 0.986446 1.79003 1.77211 3.34113
31 3.05 0.691806 5.83053 1.3652 2.32668 1.01905 3.7409
32 3.15 0.766976 6.47301 1.58796 2.99241 0.723183 4.04352
33 3.25 0.853314 7.23395 1.58853 3.70136 0.648093 4.33223
34 3.35 0.942171 8.12658 1.4645 4.39577 0.649348 4.63961
35 3.45 1.028 9.15955 1.33286 5.06607 0.695727 4.98883
36 3.55 1.11958 10.3507 1.19837 5.70416 0.757596 5.39148
37 3.65 1.16385 11.6598 1.10423 6.32573 0.813018 5.84828
38 3.75 1.19632 13.08 1.04388 6.94598 0.881751 6.37117
39 3.85 1.18758 14.5661 1.01346 7.5807 0.960165 6.97137
40 3.95 1.15444 16.0867 1.01568 8.25025 1.03824 7.65441
41 4.05 1.10675 17.6192 1.00866 8.94928 1.09995 8.4152
42 4.15 1.06231 19.1637 1.01655 9.689 1.14992 9.25031
43 4.25 1.04757 20.761 1.01915 10.4667 1.17853 10.148
44 4.35 1.04194 22.4254 0.999601 11.2659 1.19645 11.1027
45 4.45 1.04768 24.1768 0.999133 12.1019 1.22449 12.1252
46 4.55 1.05051 26.0127 0.999191 12.9759 1.19078 13.1646
47 4.65 1.0459 27.9218 0.991839 13.882 1.17376 14.2348
48 4.75 1.0244 29.8729 0.989907 14.8256 1.13985 15.3192
49 4.85 1.01688 31.8922 0.999947 15.8194 1.10263 16.4128
50 4.95 0.99323 33.9466 0.995769 16.8502 1.05031 17.498
51 5.05 0.980782 36.0581 1.00369 17.9316 0.995904 18.5689
52 5.15 0.969311 38.2283 1.00563 19.0585 0.952864 19.6345
53 5.25 0.963191 40.4694 1.0071 20.2312 0.903114 20.6841
54 5.35 0.962142 42.7941 1.00132 21.4421 0.887867 21.7557
55 5.45 0.95661 45.1928 0.997766 22.6943 0.859087 22.8317
56 5.55 0.956508 47.68 0.983817 23.9746 0.845448 23.93
57 5.65 0.969789 50.2934 0.979767 25.2961 0.839683 25.0603
58 5.75 0.977269 53.0211 0.966415 26.6461 0.849618 26.2448
59 5.85 0.981548 55.8567 0.957463 28.0305 0.862367 27.4893
60 5.95 0.985069 58.8007 0.951165 29.4532 0.901255 28.8348
61 6.05 0.985797 61.8467 0.947045 30.9177 0.937949 30.2825
62 6.15 0.988711 65.0035 0.944615 32.4272 0.965028 31.8217
63 6.25 0.983623 68.247 0.950953 33.9967 0.999641 33.4683
64 6.35 0.991981 71.6236 0.964304 35.6395 1.03157 35.2222
65 6.45 0.987598 75.092 0.974646 37.3526 1.06205 37.0854
66 6.55 0.992316 78.6859 0.984111 39.1365 1.06076 39.0043
67 6.65 0.996005 82.4041 0.995887 40.9972 1.07902 41.0164
68 6.75 0.998781 86.2456 1.00265 42.9273 1.07898 43.0893
69 6.85 1.00099 90.2106 1.01849 44.9464 1.07727 45.2207
70 6.95 1.00607 94.3129 1.02765 47.0436 1.0679 47.3957
71 7.05 1.00853 98.5444 1.02865 49.2036 1.05271 49.6019
72 7.15 1.0098 102.902 1.03819 51.446 1.04167 51.8475
73 7.25 1.01192 107.392 1.04184 53.7596 1.03467 54.1407
74 7.35 1.02155 112.051 1.03459 56.121 1.01621 56.4557
75 7.45 1.01567 116.81 1.03459 58.5471 1.00213 58.801
76 7.55 1.01724 121.705 1.02737 61.0213 0.995083 61.1928
77 7.65 1.01935 126.741 1.02284 63.5502 0.983709 63.6202
78 7.75 1.01389 131.881 1.01493 66.1257 0.991744 66.132
79 7.85 1.01271 137.149 1.00815 68.7505 0.98367 68.688
80 7.95 1.01245 142.551 0.999475 71.4194 0.986583 71.3175
81 8.05 1.01244 148.089 0.998625 74.1535 0.980533 73.9968
82 8.15 1.00574 153.729 0.993703 76.9421 0.986095 76.7587
83 8.25 1.00548 159.506 0.990602 79.7907 0.983414 79.5811
84 8.35 1.002 165.403 0.988038 82.7013 1.00175 82.5261
85 8.45 0.996229 171.408 0.987752 85.681 1.0014 85.5413
86 8.55 0.99813 177.568 0.987997 88.7325 0.998654 88.6196
87 8.65 0.992464 183.836 0.985474 91.8478 1.00272 91.7832
88 8.75 0.993068 190.254 0.98859 95.0456 1.00744 95.0356
89 8.85 0.993042 196.82 0.986616 98.3104 1.00334 98.3492
90 8.95 0.989981 203.514 0.993068 101.671 1.00443 101.742
91 9.05 0.993965 210.387 0.990888 105.1 1.00818 105.224
92 9.15 0.993863 217.411 0.995219 108.62 0.997125 108.744
93 9.25 0.991551 224.573 0.999164 112.232 0.993626 112.329
94 9.35 0.993872 231.907 0.998076 115.919 0.995667 115.999
95 9.45 0.993192 239.394 1.00002 119.692 0.996254 119.75
96 9.55 0.99656 247.067 1.00214 123.553 0.993233 123.57
97 9.65 0.997075 254.905 0.998907 127.483 0.992474 127.467
98 9.75 0.999664 262.927 1.00044 131.501 0.999385 131.473
99 9.85 0.999442 271.113 1.00136 135.606 0.995205 135.545
100 9.95 1.0029 279.494 1.00004 139.789 0.99283 139.69
670000 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0.000108973 1.95313e-05 0 0 0 0
16 1.55 0.000291097 7.8125e-05 0.016634 0.00168945 0 0
17 1.65 0.00703316 0.00169922 0.344542 0.0413574 0 0
18 1.75 0.0435403 0.0129687 1.33607 0.214414 0 0
19 1.85 0.166593 0.0611523 1.72374 0.463896 0 0
20 1.95 0.39727 0.188809 1.26861 0.667871 0 0
21 2.05 0.728868 0.447637 0.722793 0.796279 0 0
22 2.15 1.04775 0.856875 0.393685 0.873213 0 0
23 2.25 1.27437 1.40191 0.226046 0.921602 0 0
24 2.35 1.34648 2.0301 0.149244 0.956445 0 0
25 2.45 1.28447 2.68143 0.128467 0.989062 0.00184578 0.00046875
26 2.55 1.12012 3.2968 0.150091 1.03033 0.223037 0.0616797
27 2.65 0.932484 3.85002 0.226242 1.09754 1.77197 0.586836
28 2.75 0.771535 4.34297 0.371853 1.21646 3.3807 1.66582
29 2.85 0.685992 4.81367 0.637618 1.4355 2.90306 2.6609
30 2.95 0.670802 5.30693 0.99286 1.80086 1.77895 3.31402
31 3.05 0.703101 5.85953 1.37052 2.33998 1.04846 3.72559
32 3.15 0.782373 6.51543 1.5796 3.00271 0.746338 4.03812
33 3.25 0.85854 7.28168 1.5781 3.7075 0.653195 4.3293
34 3.35 0.944059 8.17678 1.46408 4.40225 0.6765 4.64973
35 3.45 1.02548 9.20801 1.33669 5.07497 0.721434 5.01219
36 3.55 1.11801 10.3984 1.21238 5.72103 0.775085 5.42449
37 3.65 1.17673 11.7229 1.11599 6.34966 0.829319 5.89078
38 3.75 1.20034 13.1489 1.0555 6.97725 0.906182 6.42871
39 3.85 1.17767 14.6236 1.0232 7.61853 0.976218 7.03945
40 3.95 1.14622 16.1344 1.01482 8.28803 1.03374 7.72012
41 4.05 1.10713 17.6686 1.00812 8.98721 1.0932 8.47672
42 4.15 1.07217 19.2285 1.01311 9.72495 1.14883 9.31176
43 4.25 1.05155 20.8331 1.01228 10.498 1.18261 10.2132
44 4.35 1.03902 22.494 1.01184 11.3075 1.19308 11.1658
45 4.45 1.03658 24.2281 0.997174 12.1424 1.20313 12.171
46 4.55 1.0343 26.0369 0.996224 13.0144 1.19133 13.2116
47 4.65 1.03459 27.9267 0.98427 13.9142 1.15107 14.2618
48 4.75 1.02526 29.8808 0.986409 14.8552 1.11878 15.3269
49 4.85 1.01168 31.8911 0.988455 15.8382 1.06942 16.3883
50 4.95 0.9989 33.9587 0.989767 16.8635 1.03086 17.4541
51 5.05 0.977414 36.0644 0.995991 17.9374 0.994727 18.5245
52 5.15 0.972648 38.2437 0.995271 19.0534 0.940037 19.5764
53 5.25 0.965114 40.4908 0.999436 20.218 0.918089 20.6442
54 5.35 0.9591 42.8099 0.992391 21.4189 0.886364 21.7148
55 5.45 0.956122 45.2089 0.990858 22.6632 0.872183 22.8079
56 5.55 0.957592 47.7006 0.982464 23.9427 0.858115 23.9232
57 5.65 0.970747 50.3185 0.976624 25.2608 0.848638 25.0664
58 5.75 0.975959 53.0443 0.969602 26.6163 0.852388 26.2555
59 5.85 0.975305 55.8638 0.968093 28.017 0.8721 27.515
60 5.95 0.982843 58.8033 0.959216 29.4528 0.897564 28.8561
61 6.05 0.989313 61.8622 0.956862 30.9336 0.928992 30.291
62 6.15 0.991584 65.0305 0.955107 32.461 0.972601 31.8434
63 6.25 0.995004 68.3139 0.959323 34.0454 1.00692 33.5032
64 6.35 0.99313 71.6969 0.967842 35.6955 1.03113 35.2578
65 6.45 0.993123 75.1872 0.976105 37.4124 1.05162 37.104
66 6.55 0.994807 78.7926 0.988827 39.2061 1.06968 39.0406
67 6.65 0.996301 82.5147 0.995849 41.0681 1.09102 41.0766
68 6.75 1.0005 86.3657 1.00973 43.0132 1.09258 43.1771
69 6.85 1.00185 90.3371 1.01804 45.0329 1.07705 45.3097
70 6.95 1.00483 94.4372 1.02595 47.1281 1.07406 47.4988
71 7.05 1.00845 98.6715 1.03232 49.2974 1.0534 49.7081
72 7.15 1.0143 103.052 1.03258 51.5293 1.0506 51.9743
73 7.25 1.01387 107.554 1.03787 53.8358 1.03125 54.2614
74 7.35 1.01595 112.19 1.03588 56.2017 1.01105 56.5661
75 7.45 1.01631 116.955 1.02772 58.6133 1.00019 58.9086
76 7.55 1.0199 121.866 1.02616 61.0864 0.995639 61.3032
77 7.65 1.01722 126.895 1.01916 63.6081 0.986604 63.7396
78 7.75 1.0139 132.04 1.01232 66.1788 0.975598 66.2123
79 7.85 1.01076 137.301 1.0076 68.804 0.977816 68.755
80 7.95 1.00818 142.684 1.00242 71.4826 0.976689 71.3598
81 8.05 1.00935 148.209 0.997371 74.2152 0.979547 74.0382
82 8.15 1.00337 153.84 0.99323 77.0044 0.981133 76.7881
83 8.25 1.00107 159.596 0.989687 79.8525 0.986908 79.6226
84 8.35 0.999518 165.483 0.98708 82.7622 0.989209 82.5331
85 8.45 0.997577 171.5 0.98355 85.7315 0.997153 85.5375
86 8.55 0.993284 177.634 0.981138 88.7639 0.996663 88.612
87 8.65 0.994036 183.917 0.986702 91.8854 1.00089 91.7723
88 8.75 0.988601 190.311 0.982765 95.0666 1.00155 95.0082
89 8.85 0.987992 196.848 0.988501 98.34 1.00286 98.3226
90 8.95 0.992648 203.565 0.987228 101.683 1.01042 101.738
91 9.05 0.990586 210.418 0.993849 105.125 1.0075 105.22
92 9.15 0.992357 217.437 0.993839 108.643 0.999591 108.751
93 9.25 0.996301 224.638 0.996168 112.247 1.00253 112.37
94 9.35 0.993991 231.979 0.998415 115.937 0.996956 116.048
95 9.45 0.996929 239.5 1.00062 119.715 0.99858 119.811
96 9.55 1.00041 247.207 1.00093 123.574 0.999869 123.659
97 9.65 1.00188 255.088 1.00417 127.528 0.999187 127.585
98 9.75 0.99978 263.117 1.00407 131.563 0.997125 131.585
99 9.85 1.00218 271.331 1.00361 135.68 0.999395 135.677
100 9.95 1.00148 279.707 1.00575 139.89 0.996933 139.841
680000 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0.00010908 1.95313e-05 0 0 0 0
16 1.55 0.000287334 7.8125e-05 0.0146656 0.00149414 0 0
17 1.65 0.00728987 0.00175781 0.357224 0.0427734 0 0
18 1.75 0.0444316 0.0133008 1.31308 0.213408 0 0
19 1.85 0.162455 0.0604492 1.70521 0.461025 0 0
20 1.95 0.403189 0.19043 1.28339 0.668057 0 0
21 2.05 0.71782 0.446191 0.722101 0.796807 0 0
22 2.15 1.05145 0.858184 0.388497 0.872998 0 0
23 2.25 1.2747 1.40525 0.231789 0.922783 0 0
24 2.35 1.34774 2.03619 0.149261 0.957754 0 0
25 2.45 1.29306 2.69408 0.12923 0.990664 0.00261732 0.000664063
26 2.55 1.12052 3.31168 0.149304 1.03186 0.218882 0.0609375
27 2.65 0.941297 3.87203 0.229389 1.10021 1.77156 0.587773
28 2.75 0.770757 4.36609 0.386168 1.22413 3.33065 1.65426
29 2.85 0.682384 4.83596 0.63915 1.44439 2.94319 2.66637
30 2.95 0.670563 5.33066 0.99621 1.81225 1.76061 3.31512
31 3.05 0.703332 5.88527 1.37043 2.35311 1.05819 3.73195
32 3.15 0.771313 6.534 1.57855 3.01759 0.764814 4.05328
33 3.25 0.851185 7.29609 1.57779 3.7246 0.67709 4.35613
34 3.35 0.938731 8.18916 1.46899 4.42398 0.686536 4.68234
35 3.45 1.02887 9.22721 1.33496 5.09807 0.729932 5.05027
36 3.55 1.11836 10.422 1.21176 5.74589 0.775966 5.46434
37 3.65 1.17271 11.7463 1.11148 6.37407 0.840936 5.93867
38 3.75 1.19914 13.1756 1.04807 6.99933 0.898066 6.47344
39 3.85 1.18268 14.6615 1.01417 7.63708 0.966296 7.07992
40 3.95 1.14932 16.1815 1.00987 8.30552 1.01934 7.75332
41 4.05 1.10726 17.721 1.01067 9.00878 1.08465 8.5066
42 4.15 1.06425 19.2746 1.01384 9.74951 1.13336 9.33313
43 4.25 1.05045 20.8828 1.01399 10.5265 1.17719 10.2334
44 4.35 1.04493 22.5586 1.00876 11.3363 1.19121 11.1878
45 4.45 1.04315 24.3094 0.997772 12.1745 1.18045 12.1774
46 4.55 1.03572 26.1268 0.992684 13.0463 1.16738 13.2005
47 4.65 1.03722 28.0277 0.984937 13.9497 1.16028 14.2627
48 4.75 1.0288 29.9952 0.988059 14.8954 1.12703 15.3392
49 4.85 1.01436 32.0176 0.987112 15.8804 1.08357 16.4182
50 4.95 0.997988 34.0902 0.991241 16.9107 1.04324 17.5004
51 5.05 0.982177 36.2133 1.00101 17.9935 1.00313 18.5834
52 5.15 0.969082 38.3919 0.999075 19.1175 0.951979 19.6525
53 5.25 0.964155 40.6443 1.0024 20.2895 0.931854 20.7399
54 5.35 0.957641 42.9676 1.00458 21.5093 0.886139 21.8137
55 5.45 0.959314 45.3828 0.994062 22.7619 0.871498 22.9096
56 5.55 0.95955 47.8879 0.987421 24.0521 0.841229 24.0068
57 5.65 0.964222 50.4968 0.981951 25.3818 0.8536 25.1604
58 5.75 0.978448 53.2387 0.967696 26.739 0.85501 26.3573
59 5.85 0.979736 56.0806 0.964984 28.14 0.88232 27.6358
60 5.95 0.979825 59.0207 0.951167 29.5685 0.909345 28.9989
61 6.05 0.983647 62.0723 0.956421 31.0535 0.939752 30.4553
62 6.15 0.989322 65.2439 0.950971 32.5793 0.965206 32.0009
63 6.25 0.991749 68.5275 0.959067 34.1686 1.00263 33.6591
64 6.35 0.991253 71.9153 0.96691 35.8226 1.03813 35.4314
65 6.45 0.995365 75.4253 0.9752 37.5437 1.05051 37.2817
66 6.55 0.99431 79.041 0.985399 39.3371 1.06015 39.2073
67 6.65 0.998916 82.7852 0.998566 41.2104 1.07456 41.2193
68 6.75 1.00076 86.65 1.00702 43.1568 1.0797 43.3021
69 6.85 1.00358 90.6414 1.01658 45.1803 1.079 45.4457
70 6.95 1.00677 94.7633 1.02072 47.2719 1.05918 47.6118
71 7.05 1.00721 99.0064 1.0264 49.4359 1.0563 49.8345
72 7.15 1.01211 103.392 1.03292 51.676 1.04469 52.0955
73 7.25 1.01426 107.911 1.03277 53.9788 1.02558 54.378
74 7.35 1.01608 112.563 1.03184 56.3435 1.01407 56.6974
75 7.45 1.01356 117.332 1.03029 58.7692 1.00089 59.0493
76 7.55 1.01108 122.217 1.02302 61.243 0.987475 61.4325
77 7.65 1.01549 127.254 1.02292 63.7825 0.987468 63.8792
78 7.75 1.01613 132.426 1.01833 66.377 0.983117 66.3791
79 7.85 1.00808 137.692 1.00929 69.0153 0.979988 68.936
80 7.95 1.00929 143.098 1.00639 71.7136 0.978466 71.5542
81 8.05 1.00591 148.623 0.996184 74.4521 0.980494 74.2442
82 8.15 1.00851 154.301 0.995398 77.2568 0.985342 77.0152
83 8.25 1.00638 160.107 0.99386 80.1263 0.987056 79.8595
84 8.35 1.00291 166.033 0.9869 83.0452 0.995711 82.7988
85 8.45 1.00337 172.106 0.987042 86.0349 1.00512 85.8372
86 8.55 0.999299 178.297 0.988567 89.1004 1.01067 88.9651
87 8.65 0.999658 184.637 0.983314 92.2214 1.00676 92.1544
88 8.75 0.996559 191.104 0.989189 95.4341 1.00899 95.4249
89 8.85 0.993349 197.698 0.989666 98.7222 1.00904 98.7707
90 8.95 0.994827 204.452 0.994322 102.101 1.01314 102.207
91 9.05 0.991132 211.333 0.995447 105.559 1.01495 105.726
92 9.15 0.992702 218.377 0.996025 109.097 1.00384 109.284
93 9.25 0.990814 225.563 1.00125 112.731 0.994875 112.888
94 9.35 0.991897 232.912 1.00208 116.447 1.00179 116.596
95 9.45 0.993883 240.435 1.0003 120.237 0.995124 120.358
96 9.55 0.996345 248.137 0.997717 124.097 0.99192 124.189
97 9.65 0.997572 256.011 0.999261 128.044 0.989745 128.091
98 9.75 1.00087 264.075 0.997288 132.066 0.990797 132.079
99 9.85 0.998207 272.284 1.00364 136.197 0.992098 136.154
100 9.95 1.00002 280.676 1.00039 140.398 0.989045 140.299
690000 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0.000109119 9.76563e-06 0 0
16 1.55 0.000475001 9.76563e-05 0.0162069 0.00166016 0 0
17 1.65 0.00719886 0.00175781 0.354732 0.0425488 0 0
18 1.75 0.0435576 0.0130469 1.35356 0.218076 0 0
19 1.85 0.16258 0.0601367 1.74358 0.470723 0 0
20 1.95 0.393699 0.186816 1.27634 0.676211 0 0
21 2.05 0.727332 0.445371 0.713691 0.803193 0 0
22 2.15 1.05818 0.85918 0.379846 0.87752 0 0
23 2.25 1.29011 1.41168 0.218464 0.924346 0 0
24 2.35 1.3473 2.04105 0.145457 0.958369 0 0
25 2.45 1.28733 2.69461 0.121443 0.989229 0.00292133 0.000742188
26 2.55 1.1267 3.31441 0.144995 1.02914 0.216997 0.0603906
27 2.65 0.926302 3.86471 0.21806 1.09399 1.79755 0.593789
28 2.75 0.750762 4.34494 0.36972 1.2124 3.41294 1.6843
29 2.85 0.671063 4.80605 0.621802 1.42629 2.93535 2.69172
30 2.95 0.649538 5.28424 0.98577 1.78948 1.75082 3.33543
31 3.05 0.698605 5.834 1.35492 2.32313 1.01456 3.73418
32 3.15 0.762035 6.47369 1.58696 2.9898 0.734224 4.04207
33 3.25 0.853362 7.23617 1.58159 3.69703 0.644063 4.32957
34 3.35 0.938593 8.12725 1.47337 4.397 0.658819 4.64203
35 3.45 1.03336 9.16773 1.33017 5.06728 0.694241 4.99125
36 3.55 1.11019 10.3513 1.21083 5.71331 0.75319 5.39242
37 3.65 1.17333 11.6735 1.10747 6.33794 0.841307 5.86605
38 3.75 1.20053 13.1015 1.04507 6.96011 0.89513 6.39797
39 3.85 1.1867 14.5894 1.01772 7.59872 0.955888 6.99672
40 3.95 1.1624 16.1235 1.01136 8.26679 1.04197 7.68363
41 4.05 1.10924 17.6624 1.01589 8.97222 1.09133 8.44004
42 4.15 1.07132 19.223 1.0095 9.7083 1.13563 9.26641
43 4.25 1.05554 20.8356 1.01262 10.4826 1.18605 10.1716
44 4.35 1.04449 22.5073 1.01069 11.2922 1.19702 11.1286
45 4.45 1.04417 24.2563 1.00712 12.1364 1.2047 12.1364
46 4.55 1.04699 26.0897 1.00145 13.0141 1.21176 13.1962
47 4.65 1.03492 27.9825 0.997244 13.927 1.17356 14.2682
48 4.75 1.02638 29.9413 0.996134 14.8783 1.13865 15.3534
49 4.85 1.01244 31.9556 1.00248 15.8766 1.09614 16.4427
50 4.95 1.00327 34.0348 1.00272 16.9166 1.04203 17.5213
51 5.05 0.983753 36.1569 0.9954 17.9912 1.00781 18.6072
52 5.15 0.973398 38.3406 1.00204 19.1163 0.954652 19.6769
53 5.25 0.964838 40.59 1.00385 20.2875 0.920702 20.7491
54 5.35 0.959523 42.9129 0.996421 21.4948 0.893168 21.8293
55 5.45 0.957622 45.3187 0.993182 22.7436 0.863542 22.913
