# Time-averaged data for fix avgrdf
# TimeStep Number-of-rows
# Row c_h2oRDF[1] c_h2oRDF[2] c_h2oRDF[3] c_h2oRDF[4] c_h2oRDF[5] c_h2oRDF[6] c_h2oRDF[7]
10000 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
73 7.25 1.00959 106.531 1.04336 53.3068 1.02091 53.743
74 7.35 1.01695 111.136 1.03927 55.662 1.01212 56.0323
75 7.45 1.02147 115.888 1.0446 58.0942 0.996456 58.3479
76 7.55 1.01544 120.739 1.03196 60.5619 0.98536 60.6996
77 7.65 1.02018 125.744 1.03132 63.0938 0.98119 63.1037
78 7.75 1.02557 130.907 1.01808 65.659 0.982304 65.574
79 7.85 1.02005 136.175 1.01389 68.28 0.981362 68.1059
80 7.95 1.01752 141.566 1.00459 70.9435 0.990002 70.7254
81 8.05 1.01565 147.082 0.997835 73.6561 0.990058 73.4116
82 8.15 1.01357 152.725 0.996719 76.4334 1.00341 76.2021
83 8.25 1.00821 158.477 0.991025 79.263 1.00124 79.0552
84 8.35 1.00316 164.34 0.990064 82.1588 1.00202 81.9803
85 8.45 0.997587 170.31 0.98992 85.1239 1.00629 84.9886
86 8.55 0.996102 176.413 0.987137 88.1511 1.01307 88.0892
87 8.65 0.993147 182.642 0.987723 91.2515 1.01394 91.2656
88 8.75 0.994956 189.027 0.989765 94.4305 1.01149 94.5079
89 8.85 0.991698 195.537 0.99034 97.6844 1.00739 97.8115
90 8.95 0.989769 202.182 0.995167 101.029 1.01151 101.204
91 9.05 0.993214 209.001 0.991863 104.436 0.998212 104.627
92 9.15 0.991569 215.959 0.994633 107.93 0.999552 108.131
93 9.25 0.992171 223.075 0.994792 111.5 0.993404 111.689
94 9.35 0.995054 230.366 0.997844 115.16 0.991886 115.32
95 9.45 0.995322 237.816 0.999345 118.904 0.984364 119
96 9.55 0.998171 245.447 1.00215 122.738 0.992082 122.789
97 9.65 1.00089 253.259 1.00116 126.649 0.981783 126.617
98 9.75 0.997936 261.211 0.99957 130.635 0.986288 130.542
99 9.85 1.00057 269.348 0.99889 134.701 0.989109 134.56
100 9.95 1.00055 277.651 0.998563 138.848 0.988849 138.659
1310000 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 0.000192949 3.90625e-05 0.0148627 0.00149414 0 0
17 1.65 0.00660075 0.00154297 0.386319 0.0455078 0 0
18 1.75 0.0375258 0.0111523 1.54232 0.243174 0 0
19 1.85 0.157565 0.05625 1.91474 0.517383 0 0
20 1.95 0.41903 0.189492 1.31075 0.725898 0 0
21 2.05 0.769924 0.46002 0.692285 0.847617 0 0
22 2.15 1.12607 0.895215 0.328509 0.911133 0 0
23 2.25 1.37812 1.47848 0.177783 0.948789 0 0
24 2.35 1.45022 2.14795 0.10993 0.974189 0 0
25 2.45 1.34124 2.82088 0.0890469 0.996553 0.000938271 0.000234375
26 2.55 1.10919 3.42371 0.103381 1.02468 0.231972 0.0632031
27 2.65 0.853474 3.92469 0.168557 1.07421 1.96902 0.640742
28 2.75 0.674162 4.35088 0.315794 1.17415 3.7479 1.82426
29 2.85 0.590587 4.75189 0.579845 1.37123 3.03003 2.8518
30 2.95 0.595535 5.18518 0.969043 1.72408 1.66659 3.45734
31 3.05 0.637632 5.68111 1.39355 2.26647 0.874606 3.79703
32 3.15 0.723403 6.28119 1.62014 2.93907 0.596081 4.04402
33 3.25 0.816808 7.00248 1.6102 3.65062 0.517248 4.27215
34 3.35 0.920082 7.8657 1.46467 4.33831 0.531603 4.52133
35 3.45 1.0289 8.88949 1.30889 4.99007 0.600141 4.81961
36 3.55 1.1298 10.0797 1.16526 5.60444 0.677379 5.17617
37 3.65 1.19316 11.4086 1.06963 6.20066 0.74793 5.5923
38 3.75 1.21585 12.8379 1.02878 6.80594 0.841272 6.08633
39 3.85 1.20618 14.3324 1.00041 7.42635 0.926598 6.65992
40 3.95 1.15618 15.8403 1.00654 8.08338 1.00805 7.31668
41 4.05 1.10278 17.3524 1.01571 8.78044 1.11161 8.07809
42 4.15 1.07386 18.8983 1.01898 9.51468 1.1937 8.93648
43 4.25 1.05316 20.4884 1.01804 10.284 1.24831 9.87793
44 4.35 1.05447 22.1563 1.01711 11.0891 1.28003 10.8893
45 4.45 1.05344 23.8999 1.01912 11.9334 1.29819 11.9626
46 4.55 1.05688 25.7288 1.00291 12.802 1.2817 13.0704
47 4.65 1.05483 27.6352 1.00914 13.7148 1.24762 14.1968
48 4.75 1.03316 29.5837 1.00501 14.6634 1.20708 15.3338
49 4.85 1.02432 31.5978 1.01331 15.6606 1.13313 16.4466
50 4.95 1.00795 33.6622 1.02592 16.7122 1.0721 17.5434
51 5.05 0.991755 35.7763 1.02792 17.8088 1.00097 18.6092
52 5.15 0.979491 37.9477 1.02903 18.9506 0.954748 19.6664
53 5.25 0.967605 40.177 1.02963 20.1378 0.917748 20.7225
54 5.35 0.961285 42.4768 1.01842 21.3572 0.867169 21.7587
55 5.45 0.957188 44.8532 0.998951 22.5985 0.827268 22.7847
56 5.55 0.966324 47.3412 0.98707 23.8704 0.803062 23.8175
57 5.65 0.968326 49.9249 0.97452 25.1717 0.798431 24.8816
58 5.75 0.976581 52.6238 0.958583 26.4976 0.818692 26.0118
59 5.85 0.979796 55.4266 0.942801 27.8474 0.836319 27.2068
60 5.95 0.982633 58.3345 0.938346 29.2371 0.867749 28.4896
61 6.05 0.979238 61.3304 0.927746 30.6578 0.911275 29.8824
62 6.15 0.98213 64.4355 0.932391 32.1332 0.948582 31.3804
63 6.25 0.984172 67.649 0.936428 33.6635 0.989208 32.9939
64 6.35 0.979801 70.9514 0.945742 35.2589 1.0295 34.7271
65 6.45 0.980496 74.3611 0.963453 36.9358 1.05822 36.5654
66 6.55 0.980033 77.8756 0.972931 38.6821 1.08356 38.5064
67 6.65 0.987552 81.5262 0.987357 40.5088 1.09797 40.5339
68 6.75 0.99333 85.3093 1.00278 42.4203 1.10069 42.6279
69 6.85 0.997595 89.2221 1.01291 44.4087 1.09642 44.7761
70 6.95 1.00363 93.2744 1.02681 46.4836 1.08336 46.9608
71 7.05 1.00744 97.4599 1.03718 48.6402 1.07156 49.1845
72 7.15 1.00988 101.775 1.04 50.8645 1.04625 51.4177
73 7.25 1.01236 106.223 1.04483 53.162 1.02498 53.6672
74 7.35 1.02066 110.832 1.04509 55.5239 1.00488 55.9339
75 7.45 1.01832 115.557 1.03731 57.9324 0.991467 58.2315
76 7.55 1.02173 120.425 1.03093 60.3908 0.982238 60.5692
77 7.65 1.02403 125.434 1.03068 62.9141 0.983913 62.9734
78 7.75 1.01805 130.545 1.01809 65.4723 0.972599 65.4124
79 7.85 1.01925 135.795 1.01476 68.0882 0.977417 67.9273
80 7.95 1.01466 141.155 1.0048 70.7449 0.977865 70.5076
81 8.05 1.0082 146.616 1.00089 73.4582 0.986178 73.1758
82 8.15 1.01185 152.234 0.99387 76.2198 0.991379 75.9251
83 8.25 1.0042 157.947 0.989457 79.0371 0.996585 78.7572
84 8.35 1.00321 163.793 0.988659 81.9207 1.0024 81.6752
85 8.45 0.999561 169.759 0.985585 84.8646 1.0024 84.6635
86 8.55 0.996955 175.851 0.984333 87.8748 1.01343 87.7565
87 8.65 0.99536 182.076 0.985843 90.9606 1.01719 90.9343
88 8.75 0.991409 188.42 0.989668 94.1305 1.01707 94.1855
89 8.85 0.994974 194.934 0.987708 97.3668 1.00892 97.4848
90 8.95 0.99257 201.58 0.992074 100.691 1.01219 100.87
91 9.05 0.98955 208.354 0.993942 104.097 1.00515 104.307
92 9.15 0.994856 215.317 0.994901 107.582 1.00047 107.804
93 9.25 0.992408 222.414 0.996408 111.148 1.00129 111.382
94 9.35 0.995128 229.686 0.996673 114.793 0.990901 114.998
95 9.45 0.997465 237.132 1.00134 118.534 0.987685 118.681
96 9.55 0.997446 244.736 0.999757 122.349 0.981257 122.418
97 9.65 0.999101 252.512 0.998721 126.24 0.981023 126.232
98 9.75 0.99914 260.451 1.00185 130.224 0.98413 130.138
99 9.85 1.00139 268.572 0.999739 134.282 0.98814 134.141
100 9.95 0.998996 276.84 1.00135 138.429 0.987951 138.225
1320000 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 0.000580833 0.000117187 0.0127444 0.00128906 0 0
17 1.65 0.00460328 0.00117187 0.371453 0.0438867 0 0
18 1.75 0.0411977 0.0117969 1.49213 0.236367 0 0
19 1.85 0.163604 0.0589453 1.91538 0.5125 0 0
20 1.95 0.407504 0.189414 1.30848 0.722051 0 0
21 2.05 0.756643 0.457051 0.692048 0.844541 0 0
22 2.15 1.11928 0.892441 0.339868 0.910703 0 0
23 2.25 1.36391 1.47352 0.172921 0.947578 0 0
24 2.35 1.43076 2.1385 0.109475 0.973047 0 0
25 2.45 1.33425 2.81244 0.089573 0.995693 0.00108215 0.000273438
26 2.55 1.10844 3.41896 0.106953 1.02501 0.214357 0.0588672
27 2.65 0.868598 3.93223 0.18092 1.07855 1.91153 0.623125
28 2.75 0.68289 4.36688 0.326961 1.18274 3.71627 1.80445
29 2.85 0.608584 4.78291 0.595713 1.38661 3.03871 2.84187
30 2.95 0.594526 5.21834 0.970838 1.74249 1.69921 3.46348
31 3.05 0.657995 5.73352 1.39914 2.29069 0.884696 3.80941
32 3.15 0.736751 6.34875 1.63071 2.97222 0.583703 4.05297
33 3.25 0.828784 7.08551 1.60603 3.68671 0.546361 4.2957
34 3.35 0.930662 7.96459 1.46342 4.37848 0.560032 4.55996
35 3.45 1.03222 8.99854 1.30386 5.03211 0.622763 4.8716
36 3.55 1.11844 10.1847 1.17538 5.65591 0.697316 5.24121
37 3.65 1.1857 11.5141 1.08137 6.26269 0.775119 5.67547
38 3.75 1.21825 12.9558 1.02776 6.87143 0.857793 6.18258
39 3.85 1.20778 14.4623 1.00789 7.50066 0.951511 6.77551
40 3.95 1.15897 15.984 1.01358 8.16671 1.02615 7.44859
41 4.05 1.11368 17.5212 1.01552 8.86829 1.10634 8.21137
42 4.15 1.07771 19.0831 1.0209 9.60879 1.17503 9.06207
43 4.25 1.06001 20.6943 1.02319 10.3871 1.23375 9.99867
44 4.35 1.0558 22.3754 1.01025 11.1922 1.26783 11.007
45 4.45 1.04776 24.1212 1.018 12.0413 1.27602 12.0689
46 4.55 1.05402 25.9574 1.00468 12.9173 1.25862 13.164
47 4.65 1.04403 27.857 1.00041 13.8283 1.22316 14.2757
48 4.75 1.03823 29.8282 1.00656 14.7848 1.192 15.406
49 4.85 1.01632 31.8398 1.01088 15.7861 1.12611 16.5192
50 4.95 0.995929 33.8934 1.01649 16.835 1.06503 17.616
51 5.05 0.98405 36.005 1.01788 17.9282 1.00941 18.6978
52 5.15 0.966616 38.1623 1.02309 19.0709 0.956926 19.7645
53 5.25 0.96466 40.3996 1.01995 20.2549 0.906769 20.815
54 5.35 0.96113 42.7143 1.00865 21.4707 0.865781 21.8566
55 5.45 0.961334 45.1171 0.997155 22.7179 0.83008 22.8929
56 5.55 0.961191 47.6083 0.98724 23.9986 0.813595 23.9464
57 5.65 0.969987 50.2138 0.972253 25.3055 0.806561 25.0287
58 5.75 0.977046 52.9319 0.958855 26.6406 0.818602 26.1664
59 5.85 0.981656 55.7589 0.947391 28.0061 0.842073 27.3778
60 5.95 0.984781 58.6926 0.938639 29.4056 0.879262 28.6864
61 6.05 0.986416 61.7309 0.935352 30.8475 0.914968 30.0942
62 6.15 0.988329 64.8763 0.935894 32.3384 0.959039 31.6189
63 6.25 0.988156 68.1244 0.940121 33.885 1.00723 33.2728
64 6.35 0.982781 71.4592 0.951574 35.5009 1.0324 35.0226
65 6.45 0.986931 74.9143 0.967411 37.196 1.05396 36.8657
66 6.55 0.988107 78.4817 0.979804 38.9666 1.07425 38.8028
67 6.65 0.986565 82.1531 0.991647 40.8136 1.09415 40.8365
68 6.75 0.99102 85.9527 1.00777 42.7475 1.09546 42.9345
69 6.85 0.998156 89.8939 1.01846 44.7601 1.0891 45.0824
70 6.95 1.00155 93.9649 1.02808 46.8515 1.08508 47.2852
71 7.05 1.00579 98.1718 1.0371 49.0224 1.06955 49.5196
72 7.15 1.00814 102.509 1.03821 51.2578 1.05145 51.779
73 7.25 1.01323 106.99 1.04054 53.5613 1.02496 54.0435
74 7.35 1.01869 111.621 1.04093 55.9295 1.00915 56.3352
75 7.45 1.01814 116.376 1.04192 58.365 0.995438 58.6577
76 7.55 1.01622 121.25 1.03356 60.8462 0.983191 61.0136
77 7.65 1.0229 126.287 1.02427 63.3706 0.982372 63.4301
78 7.75 1.02458 131.466 1.01667 65.9421 0.973815 65.8888
79 7.85 1.01631 136.735 1.01284 68.5705 0.979037 68.4248
80 7.95 1.01551 142.136 1.00414 71.2432 0.972738 71.0086
81 8.05 1.01591 147.676 0.997406 73.9652 0.984726 73.6909
82 8.15 1.01262 153.336 0.992732 76.7422 0.986848 76.4461
83 8.25 1.00889 159.114 0.985548 79.5672 1.00358 79.317
84 8.35 1.0025 164.995 0.98668 82.4643 1.00622 82.2657
85 8.45 0.999548 171.001 0.98721 85.4329 1.00858 85.2923
86 8.55 0.995766 177.126 0.987573 88.4733 1.01042 88.3968
87 8.65 0.995727 183.395 0.987761 91.5858 1.01433 91.5864
88 8.75 0.991993 189.786 0.988639 94.7737 1.01235 94.8442
89 8.85 0.990613 196.315 0.990368 98.0403 1.01554 98.1874
90 8.95 0.989548 202.985 0.996602 101.402 1.00474 101.57
91 9.05 0.988835 209.799 0.99652 104.84 0.99668 105.001
92 9.15 0.990164 216.775 0.999906 108.365 1.00326 108.531
93 9.25 0.990492 223.906 0.996463 111.956 0.997432 112.119
94 9.35 0.992154 231.205 0.99728 115.627 0.987057 115.745
95 9.45 0.992644 238.664 0.996939 119.377 0.991238 119.466
96 9.55 0.998478 246.327 0.993792 123.194 0.984526 123.241
97 9.65 0.999854 254.162 0.998658 127.111 0.982173 127.085
98 9.75 1.00242 262.18 0.998908 131.11 0.987319 131.03
99 9.85 1.00026 270.347 1.00184 135.203 0.991228 135.073
100 9.95 1.00206 278.695 0.9999 139.372 0.990337 139.194
1330000 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 9.55955e-05 1.95313e-05 0.0130828 0.00131836 0 0
17 1.65 0.00513102 0.00119141 0.393041 0.0462305 0 0
18 1.75 0.0386674 0.0111328 1.5226 0.241904 0 0
19 1.85 0.153655 0.0552344 1.92247 0.517988 0 0
20 1.95 0.3955 0.181348 1.30779 0.72665 0 0
21 2.05 0.760697 0.449355 0.68554 0.847529 0 0
22 2.15 1.12548 0.885527 0.331679 0.911855 0 0
23 2.25 1.38092 1.4716 0.171319 0.948242 0 0
24 2.35 1.44601 2.14104 0.108837 0.973457 0 0
25 2.45 1.33928 2.81496 0.0851121 0.994893 0.0015531 0.000390625
26 2.55 1.10142 3.41539 0.100698 1.02236 0.225632 0.0618359
27 2.65 0.866071 3.92527 0.168639 1.07207 1.93144 0.629844
28 2.75 0.684139 4.35898 0.316526 1.17254 3.76357 1.82164
29 2.85 0.593028 4.76283 0.571531 1.36734 3.03897 2.85527
30 2.95 0.587833 5.19172 0.967403 1.72061 1.66738 3.46285
31 3.05 0.636324 5.68799 1.38442 2.26098 0.877516 3.80465
32 3.15 0.723973 6.2902 1.6248 2.9374 0.581346 4.04621
33 3.25 0.820322 7.01664 1.61369 3.65251 0.509476 4.27156
34 3.35 0.922295 7.88432 1.47251 4.34581 0.534455 4.52281
35 3.45 1.02477 8.90682 1.30187 4.99595 0.607402 4.82562
36 3.55 1.12695 10.0974 1.16819 5.61365 0.668959 5.17867
37 3.65 1.18218 11.4177 1.0779 6.21616 0.753282 5.59898
38 3.75 1.21708 12.8524 1.02717 6.82215 0.841805 6.09477
39 3.85 1.20313 14.3473 1.00366 7.44628 0.920847 6.66629
40 3.95 1.15517 15.8583 1.00996 8.10742 1.0131 7.3282
41 4.05 1.10942 17.3837 1.01898 8.80867 1.11722 8.09559
42 4.15 1.08718 18.9532 1.02055 9.54609 1.19114 8.95449
43 4.25 1.07479 20.5805 1.02635 10.3239 1.26147 9.90852
44 4.35 1.06403 22.2682 1.01545 11.13 1.29895 10.9377
45 4.45 1.06419 24.0348 1.01394 11.9723 1.30395 12.0188
46 4.55 1.05785 25.8706 1.00865 12.8483 1.29322 13.1397
47 4.65 1.05002 27.7737 1.00875 13.7634 1.25031 14.2716
48 4.75 1.03588 29.7329 1.01167 14.721 1.19054 15.3963
49 4.85 1.01893 31.7419 1.01825 15.7258 1.13021 16.5094
50 4.95 0.99805 33.7918 1.0259 16.7804 1.06769 17.6048
51 5.05 0.978255 35.8829 1.02352 17.8754 1.00978 18.683
52 5.15 0.971353 38.0424 1.02947 19.0209 0.944265 19.7316
53 5.25 0.961156 40.263 1.02213 20.2029 0.904566 20.7754
54 5.35 0.956379 42.5576 1.01552 21.4223 0.860773 21.8071
55 5.45 0.95781 44.9423 0.999559 22.6678 0.832112 22.842
56 5.55 0.965917 47.4364 0.986459 23.9426 0.804977 23.8802
57 5.65 0.970551 50.0334 0.971487 25.2436 0.802749 24.9532
58 5.75 0.977417 52.7423 0.954285 26.5673 0.805851 26.0689
59 5.85 0.980849 55.5562 0.944509 27.9233 0.835502 27.2661
60 5.95 0.982687 58.4725 0.930312 29.3051 0.872201 28.559
61 6.05 0.984127 61.4921 0.92912 30.7319 0.921765 29.9717
62 6.15 0.984919 64.6147 0.926951 32.2028 0.947764 31.4729
63 6.25 0.983119 67.8338 0.934695 33.7346 0.997757 33.1049
64 6.35 0.982787 71.1557 0.941583 35.3275 1.03514 34.8527
65 6.45 0.978441 74.5678 0.959053 37.0014 1.05109 36.6836
66 6.55 0.982498 78.1012 0.978026 38.7618 1.07322 38.6115
67 6.65 0.986591 81.7583 0.987954 40.5948 1.08807 40.6262
68 6.75 0.9917 85.5459 1.00434 42.5146 1.09553 42.7162
69 6.85 0.994204 89.4562 1.0176 44.5179 1.10205 44.8815
70 6.95 0.999043 93.5014 1.02989 46.6049 1.07377 47.0532
71 7.05 1.00556 97.6907 1.04045 48.7744 1.06431 49.2681
72 7.15 1.0086 102.013 1.04079 51.0066 1.04707 51.5094
73 7.25 1.0147 106.484 1.04338 53.3075 1.02999 53.7762
74 7.35 1.01327 111.072 1.04398 55.6734 1.0081 56.0565
75 7.45 1.0198 115.817 1.03842 58.0914 0.995882 58.3709
76 7.55 1.01955 120.688 1.0335 60.5628 0.976251 60.7007
77 7.65 1.02397 125.711 1.02877 63.0886 0.980295 63.1028
78 7.75 1.02265 130.86 1.01501 65.6461 0.976756 65.5592
79 7.85 1.01904 136.124 1.01085 68.2594 0.980063 68.0879
80 7.95 1.02087 141.532 1.00389 70.9212 0.983109 70.6896
81 8.05 1.01456 147.043 0.999795 73.6393 0.986682 73.3666
82 8.15 1.01064 152.67 0.990413 76.3991 0.993713 76.1303
83 8.25 1.00608 158.41 0.990219 79.2266 0.999825 78.9797
84 8.35 1.00549 164.287 0.986463 82.1121 1.00464 81.9124
85 8.45 1.00169 170.282 0.99381 85.089 1.01249 84.9395
86 8.55 0.99817 176.398 0.986823 88.1153 1.01414 88.0436
87 8.65 0.994942 182.638 0.992702 91.2315 1.01759 91.2314
88 8.75 0.996008 189.03 0.989693 94.4104 1.01998 94.5014
89 8.85 0.992758 195.548 0.997214 97.6871 1.01303 97.8236
90 8.95 0.995477 202.232 0.996417 101.035 1.01618 101.232
91 9.05 0.991338 209.038 0.996776 104.461 1.00541 104.68
92 9.15 0.995155 216.022 0.997653 107.965 1.00345 108.197
93 9.25 0.993774 223.149 1.00144 111.559 0.997051 111.769
94 9.35 0.996712 230.453 1.00134 115.232 0.991629 115.399
95 9.45 0.993821 237.893 1.00156 118.984 0.987603 119.092
96 9.55 0.995089 245.5 0.99853 122.805 0.982719 122.845
97 9.65 0.999627 253.303 0.997964 126.704 0.97805 126.658
98 9.75 0.99633 261.242 0.996934 130.679 0.986481 130.585
99 9.85 1.0012 269.385 0.994812 134.729 0.983673 134.581
100 9.95 0.999605 277.68 0.99427 138.858 0.989488 138.683
1340000 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 0.00019415 3.90625e-05 0.0141221 0.00142578 0 0
17 1.65 0.00639087 0.00150391 0.387153 0.045752 0 0
18 1.75 0.0358134 0.0107227 1.50503 0.239531 0 0
19 1.85 0.151538 0.0542969 1.90105 0.513057 0 0
20 1.95 0.397216 0.181172 1.302 0.721172 0 0
21 2.05 0.749931 0.445898 0.685945 0.842354 0 0
22 2.15 1.11351 0.878262 0.334273 0.907314 0 0
23 2.25 1.3774 1.46395 0.173872 0.944316 0 0
24 2.35 1.43263 2.12846 0.111762 0.970264 0 0
25 2.45 1.34051 2.80428 0.0931712 0.993779 0.00217015 0.000546875
26 2.55 1.11434 3.41287 0.107371 1.02313 0.219077 0.0603125
27 2.65 0.860905 3.92066 0.173328 1.07432 1.94409 0.633125
28 2.75 0.693366 4.36105 0.314151 1.17421 3.706 1.80895
29 2.85 0.597067 4.76844 0.569426 1.36865 2.99568 2.82969
30 2.95 0.596961 5.2048 0.965453 1.72187 1.67651 3.44176
31 3.05 0.645787 5.70943 1.38816 2.26473 0.887041 3.78797
32 3.15 0.729778 6.31766 1.63415 2.94633 0.592577 4.03469
33 3.25 0.820699 7.0458 1.61262 3.66231 0.527541 4.26852
34 3.35 0.929754 7.92213 1.4694 4.35548 0.548609 4.52684
35 3.45 1.02627 8.94809 1.30893 5.01036 0.616627 4.8348
36 3.55 1.12221 10.1359 1.1754 5.63307 0.694595 5.20207
37 3.65 1.19164 11.4693 1.08436 6.2403 0.767743 5.63129
38 3.75 1.21607 12.9055 1.03169 6.85016 0.844963 6.1298
39 3.85 1.19939 14.3986 1.00961 7.4792 0.933086 6.71008
40 3.95 1.15971 15.9182 1.00787 8.14021 1.03376 7.38672
41 4.05 1.11177 17.4498 1.01648 8.84102 1.12838 8.16324
42 4.15 1.07447 19.0039 1.01707 9.57731 1.19277 9.025
43 4.25 1.06893 20.6255 1.01881 10.3508 1.25676 9.97727
44 4.35 1.0641 22.3165 1.02173 11.1635 1.29144 11.0025
45 4.45 1.0542 24.0697 1.01181 12.0057 1.29666 12.0796
46 4.55 1.05604 25.9058 1.00782 12.8827 1.27144 13.1838
47 4.65 1.04207 27.7982 1.00837 13.7991 1.23398 14.303
48 4.75 1.03263 29.7549 1.00968 14.7567 1.17764 15.4176
49 4.85 1.01812 31.7662 1.01303 15.7582 1.11787 16.5205
50 4.95 0.997828 33.8196 1.02092 16.8097 1.0735 17.6239
51 5.05 0.984702 35.9286 1.02602 17.9095 0.996801 18.6904
52 5.15 0.971768 38.0931 1.01721 19.0434 0.937181 19.7332
53 5.25 0.966673 40.3308 1.01583 20.2203 0.897936 20.7714
54 5.35 0.957952 42.6335 1.00694 21.4317 0.852545 21.7951
55 5.45 0.963515 45.037 0.99795 22.6776 0.823135 22.8207
56 5.55 0.962809 47.5277 0.983962 23.9516 0.807127 23.8637
57 5.65 0.967727 50.1222 0.96649 25.2484 0.801388 24.9369
58 5.75 0.975921 52.8321 0.955261 26.576 0.815482 26.068
59 5.85 0.974403 55.6326 0.94149 27.9303 0.836673 27.2692
60 5.95 0.980206 58.5469 0.937732 29.3258 0.874621 28.5683
61 6.05 0.985697 61.577 0.932086 30.7598 0.929709 29.996
62 6.15 0.981229 64.6938 0.936443 32.2485 0.957317 31.515
63 6.25 0.982325 67.9164 0.941307 33.7941 1.00397 33.1602
64 6.35 0.982707 71.2443 0.945508 35.3967 1.04289 34.9244
65 6.45 0.985493 74.6876 0.966851 37.0874 1.0612 36.7765
66 6.55 0.992142 78.2626 0.981392 38.8572 1.08358 38.7266
67 6.65 0.98966 81.9382 0.995895 40.7084 1.09055 40.7497
68 6.75 0.994154 85.7423 1.00861 42.64 1.10322 42.8584
69 6.85 1.00004 89.6831 1.02086 44.6534 1.09466 45.0133
70 6.95 1.00444 93.7578 1.0315 46.7476 1.08081 47.2033
71 7.05 1.00513 97.9532 1.03778 48.9156 1.05947 49.4123
72 7.15 1.01019 102.29 1.04177 51.1541 1.05108 51.6665
73 7.25 1.01699 106.78 1.0411 53.4543 1.02314 53.9225
74 7.35 1.01459 111.383 1.04402 55.8249 1.01081 56.2131
75 7.45 1.01774 116.127 1.03763 58.2455 0.994715 58.5291
76 7.55 1.02076 121.013 1.03015 60.7137 0.987236 60.8897
77 7.65 1.0192 126.023 1.02175 63.2271 0.975275 63.2841
78 7.75 1.01776 131.156 1.01692 65.7944 0.979039 65.7509
79 7.85 1.02044 136.437 1.01297 68.4181 0.970437 68.2596
80 7.95 1.01359 141.817 1.00164 71.079 0.975993 70.8472
81 8.05 1.01435 147.338 0.994937 73.789 0.992738 73.5459
82 8.15 1.00817 152.962 0.992763 76.5607 0.992508 76.3115
83 8.25 1.00612 158.713 0.987561 79.386 1.00208 79.1728
84 8.35 1.00204 164.58 0.987466 82.2798 1.00358 82.1081
85 8.45 0.99543 170.549 0.98312 85.2304 0.999635 85.1025
86 8.55 0.992073 176.64 0.983247 88.2515 0.998196 88.1637
87 8.65 0.993688 182.884 0.987203 91.3563 1.00393 91.3147
88 8.75 0.993405 189.272 0.986807 94.5319 1.01074 94.5611
89 8.85 0.993606 195.807 0.991637 97.7964 1.01096 97.8827
90 8.95 0.992261 202.483 0.992167 101.137 1.01347 101.288
91 9.05 0.987322 209.274 0.997653 104.571 1.00606 104.745
92 9.15 0.99231 216.251 0.995475 108.075 0.999609 108.256
